rpt_month,rpt_day,occur_month,occur_day,occur_time,location,victims,day_of_week,crime,neighborhood
11,6,11,6,7,PEACHTREE RD NE @PUBLIX - PEACH BAT,1,Mon,LARCENY-NON VEHICLE,Peachtree Hills
11,6,11,6,8,PEACHTREE ST SE,1,Mon,LARCENY-NON VEHICLE,Downtown
11,6,11,6,0,SPINK ST NW,1,Mon,LARCENY-FROM VEHICLE,Riverside
11,6,11,6,8,DREW DR NW,1,Mon,AGG ASSAULT,West Highlands
11,6,11,5,22,RENAISSANCE WAY NE,1,Mon,LARCENY-NON VEHICLE,Old Fourth Ward
11,6,11,5,7,JONESBORO RD SE,1,Sun,LARCENY-FROM VEHICLE,Blair Villa/Poole Creek
11,6,11,6,9,OLDKNOW DR NW,1,Mon,AUTO THEFT,Collier Heights
11,6,11,5,18,PIEDMONT AVE NE,1,Mon,LARCENY-NON VEHICLE,Morningside/Lenox Park
11,6,11,3,17,NORTHSIDE DR NW,1,Unk,LARCENY-NON VEHICLE,Loring Heights
11,6,11,6,11,BAKER RD NW,1,Mon,AUTO THEFT,Center Hill
11,6,10,28,12,PONCE DE LEON AVE NE,1,Sat,LARCENY-NON VEHICLE,Old Fourth Ward
11,6,11,6,12,DELMAR LN NW,1,Mon,LARCENY-FROM VEHICLE,Adamsville
11,6,11,6,10,PONCE DE LEON PL NE,1,Mon,LARCENY-NON VEHICLE,Virginia Highland
11,6,11,6,12,WESTMONT RD SW,1,Mon,AUTO THEFT,Venetian Hills
11,6,11,4,6,NORTHWEST DR NW,1,Unk,BURGLARY-NONRES,Monroe Heights
11,6,11,5,10,DONALD LEE HOLLOWELL PKWY NW,1,Sun,LARCENY-NON VEHICLE,English Park
11,6,11,6,0,CHICAGO AVE NW,1,Mon,LARCENY-NON VEHICLE,Grove Park
11,6,11,6,7,GLENROSE CIR SW,1,Mon,LARCENY-FROM VEHICLE,Glenrose Heights
11,6,11,5,18,PEACHTREE RD NE,1,Sun,LARCENY-NON VEHICLE,Lenox
11,6,11,6,12,PEACHTREE RD NE,1,Mon,LARCENY-NON VEHICLE,North Buckhead
11,6,11,6,13,CARMIA DR.,1,Mon,LARCENY-NON VEHICLE,Princeton Lakes
11,6,11,6,13,E SUSSEX RD NE,1,Mon,AUTO THEFT,Morningside/Lenox Park
11,6,11,3,17,S PONCE DE LEON AVE NE,1,Unk,LARCENY-FROM VEHICLE,Druid Hills
11,6,11,6,14,RALPH D ABERNATHY,1,Mon,LARCENY-NON VEHICLE,West End
11,6,11,6,12,CAMPBELLTON RD SW @WESTGATE PLAZA,3,Mon,LARCENY-FROM VEHICLE,Southwest
11,6,11,6,13,MEMORIAL DR SE,2,Mon,LARCENY-FROM VEHICLE,Reynoldstown
11,6,11,6,11,BURBANK DR SW,3,Mon,BURGLARY-RESIDENCE,Mozley Park
11,6,11,5,14,PEACHTREE RD NE @TARGET - PEACHTREE,1,Sun,LARCENY-NON VEHICLE,Lenox
11,6,11,2,23,PHARR COURT SOUTH NW,1,Unk,AUTO THEFT,Peachtree Heights West
11,6,11,6,14,16TH ST NW @IKEA,1,Mon,LARCENY-FROM VEHICLE,Atlantic Station
11,6,11,6,14,VICTOR CIR NW,1,Mon,ROBBERY-PEDESTRIAN,West Lake
11,6,11,6,14,JOHNSON RD NW,1,Mon,LARCENY-NON VEHICLE,Rockdale
11,6,11,6,14,EDGEWOOD AVE SE,1,Mon,LARCENY-FROM VEHICLE,Old Fourth Ward
11,6,11,3,23,PEACHTREE RD NE,1,Unk,AUTO THEFT,Ridgedale Park
11,6,11,6,15,MEMORIAL DR SE,1,Mon,AUTO THEFT,Grant Park
11,6,11,6,15,STONE HOGAN CONN SW,1,Mon,LARCENY-FROM VEHICLE,Greenbriar
11,6,11,6,15,PEACHTREE RD NE,1,Mon,LARCENY-NON VEHICLE,North Buckhead
11,6,11,6,15,CARMIA DR SW,1,Mon,LARCENY-NON VEHICLE,Princeton Lakes
11,6,11,6,13,PEACHTREE ST NE @KROGER - PEACHTREE,1,Mon,LARCENY-FROM VEHICLE,Brookwood Hills
11,6,11,6,15,PEACHTREE RD,1,Mon,LARCENY-FROM VEHICLE,
11,6,11,6,15,WATERS RD SW,1,Mon,AUTO THEFT,Glenrose Heights
11,6,11,6,13,SPENCE AVE NE,1,Mon,BURGLARY-RESIDENCE,East Lake
11,6,11,6,16,BROWNING ST NW,1,Mon,LARCENY-FROM VEHICLE,Mozley Park
11,6,11,6,11,ALLEGHENY ST SW,1,Mon,LARCENY-FROM VEHICLE,West End
11,6,11,6,14,NORTH AVE NW,1,Mon,BURGLARY-RESIDENCE,English Avenue
11,6,11,6,5,STRATFORD DR NW,1,Mon,BURGLARY-RESIDENCE,
11,6,11,6,14,PEACHTREE RD NE @LENOX MALL,1,Mon,LARCENY-NON VEHICLE,Lenox
11,6,11,6,11,MENLO DR NW,1,Mon,LARCENY-FROM VEHICLE,Blandtown
11,6,11,6,17,CAROLINE ST NE @TARGET - CAROLINE,1,Mon,LARCENY-NON VEHICLE,Edgewood
11,6,11,6,11,BAKER ST NW,1,Mon,LARCENY-FROM VEHICLE,Downtown
11,6,11,6,18,PEACHTREE RD NE,2,Mon,LARCENY-NON VEHICLE,Lenox
11,6,11,6,9,PEACHTREE RD NE @PHIPPS PLAZA,1,Mon,LARCENY-FROM VEHICLE,North Buckhead
11,6,11,6,18,PEACHTREE RD NW @PUBLIX - PEACHTREE,1,Mon,LARCENY-NON VEHICLE,Peachtree Heights West
11,6,11,6,17,MERRITTS AVE NE,4,Mon,LARCENY-NON VEHICLE,Old Fourth Ward
11,6,11,6,18,SHALE LN NW,1,Mon,AUTO THEFT,Whittier Mill Village
11,6,11,6,19,PEACHTREE ST SW,1,Mon,LARCENY-FROM VEHICLE,Downtown
11,6,11,6,17,PEACHTREE RD NE @LENOX SQUARE,1,Mon,LARCENY-FROM VEHICLE,Lenox
11,6,11,6,18,PIEDMONT RD NE,4,Mon,LARCENY-FROM VEHICLE,Buckhead Forest
11,6,11,6,18,BEECHER CT SW,1,Mon,AUTO THEFT,Cascade Avenue/Road
11,6,11,6,19,RIVER WAY NW,1,Mon,BURGLARY-RESIDENCE,Bolton
11,6,11,5,20,ELMIRA PL NE,1,Mon,AUTO THEFT,Candler Park
11,6,11,6,17,PRINCETON LAKES PKWY SW,1,Mon,LARCENY-FROM VEHICLE,Princeton Lakes
11,6,11,6,18,PIEDMONT AVE NE,1,Mon,LARCENY-FROM VEHICLE,Piedmont Heights
11,6,11,6,20,PONCE DE LEON AVE NE,1,Mon,LARCENY-FROM VEHICLE,Midtown
11,6,11,6,19,MARKET SQUARE PL NW,1,Mon,AUTO THEFT,Westover Plantation
11,6,11,6,8,VIRGINIA AVE NE,1,Mon,LARCENY-NON VEHICLE,Virginia Highland
11,6,11,5,23,CAINS HILL PL NW,1,Mon,RAPE,South Tuxedo Park
11,6,11,6,21,W LAKE AVE NW,1,Mon,AGG ASSAULT,West Lake
11,6,11,6,21,KROG ST NE,1,Mon,LARCENY-FROM VEHICLE,Inman Park
11,6,11,5,12,PRYOR ST SW,1,Mon,LARCENY-NON VEHICLE,Downtown
11,6,11,6,19,MARIETTA ST NW,1,Mon,LARCENY-FROM VEHICLE,Marietta Street Artery
11,6,11,6,17,N HIGHLAND AVE NE,1,Mon,LARCENY-FROM VEHICLE,Inman Park
11,6,11,6,22,ROSWELL RD NE,1,Mon,ROBBERY-PEDESTRIAN,East Chastain Park
11,6,11,6,12,CENTRA VILLA DR SW,1,Mon,LARCENY-NON VEHICLE,Adams Park
11,6,11,6,21,PEACHTREE BATTLE CIR NW,1,Mon,LARCENY-FROM VEHICLE,Brandon
11,6,11,6,22,RICHARDS ST NW,1,Mon,LARCENY-FROM VEHICLE,Home Park
11,6,11,6,23,SAVILLE ST SW,1,Mon,ROBBERY-PEDESTRIAN,Princeton Lakes
11,6,11,6,22,RALPH D ABERNATHY BLVD SW,1,Mon,LARCENY-FROM VEHICLE,Mechanicsville
11,6,11,6,23,WHITE ST SW,4,Mon,ROBBERY-RESIDENCE,West End
11,6,11,6,12,SOUTH TERMINAL PKWY,1,Mon,LARCENY-NON VEHICLE,
11,6,11,5,23,HOLMES ST NW,1,Sun,AGG ASSAULT,Berkeley Park
11,6,11,6,18,MOUNT ZION RD SW,1,Mon,AUTO THEFT,Glenrose Heights
11,5,11,2,20,MARTIN LUTHER KING JR DR,1,Thu,BURGLARY-RESIDENCE,Old Gordon
11,5,11,5,18,RENAISSANCE WAY NE,1,Sun,LARCENY-NON VEHICLE,Old Fourth Ward
11,5,11,5,16,13TH ST NE,1,Sun,LARCENY-NON VEHICLE,Midtown
11,5,11,5,11,METROPOLITAN PKWAY,1,Sun,LARCENY-FROM VEHICLE,Adair Park
11,5,11,5,18,PEACHTREE RD NE @Multiple,1,Sun,LARCENY-NON VEHICLE,Lenox
11,5,11,5,17,GLENN ST SW,1,Sun,LARCENY-FROM VEHICLE,Mechanicsville
11,5,11,5,19,DESOTO ST NW,1,Sun,AGG ASSAULT,Washington Park
11,5,11,5,19,PEACHTREE RD NE,1,Sun,LARCENY-NON VEHICLE,North Buckhead
11,5,11,5,20,ELMIRA PL NE,1,Sun,AGG ASSAULT,Candler Park
11,5,11,5,10,CHEROKEE AVE SE,1,Sun,LARCENY-FROM VEHICLE,Grant Park
11,5,11,5,22,WYLIE ST SE,1,Sun,LARCENY-FROM VEHICLE,Reynoldstown
11,5,11,5,20,MYRTLE ST NE,1,Sun,AUTO THEFT,Midtown
11,5,11,5,23,CAMP CREEK PKWY SW,1,Sun,AUTO THEFT,Princeton Lakes
11,5,11,5,11,PLAZA LN SW,1,Sun,LARCENY-NON VEHICLE,Campbellton Road
11,5,11,5,23,CLEVELAND AVE SE @COLONY CREEK APTS,1,Sun,AGG ASSAULT,Rosedale Heights
11,5,11,5,10,EDGEWOOD AVE SE,2,Sun,LARCENY-FROM VEHICLE,Downtown
11,5,11,5,0,MARTIN L KING JR DR SW,1,Sun,AGG ASSAULT,Harland Terrace
11,5,11,4,23,MARTIN L KING JR DR NW,1,Sun,LARCENY-NON VEHICLE,
11,5,11,5,1,DELMAR LN NW,1,Sun,AGG ASSAULT,
11,5,11,5,0,DANIEL ST SE,1,Sun,LARCENY-FROM VEHICLE,Old Fourth Ward
11,5,11,5,1,PEACHTREE ST NE / 12TH ST NE,2,Sun,LARCENY-FROM VEHICLE,Midtown
11,5,11,4,22,JOHN WESLEY DOBBS,3,Sun,LARCENY-FROM VEHICLE,Downtown
11,5,11,5,2,E SHADOWLAWN AVE NE,1,Sun,ROBBERY-PEDESTRIAN,Buckhead Village
11,5,11,5,2,JONESBORO RD SE,1,Sun,BURGLARY-NONRES,South River Gardens
11,5,11,5,2,FAIRVIEW RD NE,1,Sun,AUTO THEFT,Druid Hills
11,5,11,5,3,CREW ST SW,1,Sun,ROBBERY-PEDESTRIAN,Summerhill
11,5,11,5,3,PERRY BLVD NW,1,Sun,AGG ASSAULT,Scotts Crossing
11,5,11,5,4,COURTLAND ST NE,1,Sun,LARCENY-NON VEHICLE,Downtown
11,5,11,4,22,COOPER ST SW,1,Sun,LARCENY-FROM VEHICLE,Mechanicsville
11,5,11,4,21,WASHINGTON MANOR DR NW,1,Sun,LARCENY-FROM VEHICLE,Washington Park
11,5,11,4,19,COURTLAND ST NE,1,Sun,LARCENY-FROM VEHICLE,Downtown
11,5,11,4,6,SOUTH AVE SE,1,Sat,LARCENY-NON VEHICLE,Summerhill
11,5,11,4,19,BUTNER RD SW;,1,Sun,LARCENY-FROM VEHICLE,Fairburn
11,5,11,5,0,FAIRVIEW RD NE,1,Sun,BURGLARY-RESIDENCE,Druid Hills
11,5,11,4,23,MARTIN L KING JR DR NW,1,Sun,LARCENY-FROM VEHICLE,Florida Heights
11,5,11,5,8,JOSEPH E LOWERY BLVD NW,2,Sun,AGG ASSAULT,Bankhead
11,5,11,5,8,HEADLAND DR SW,1,Sun,LARCENY-NON VEHICLE,Greenbriar
11,5,11,4,20,LONGWOOD DR NW,1,Sun,AUTO THEFT,Springlake
11,5,11,5,9,SIDNEY MARCUS BLVD NE @QUICK TRIP - SIDNEY,1,Sun,LARCENY-FROM VEHICLE,Lindbergh/Morosgo
11,5,11,5,10,DONALD LEE HOLLOWELL PKWY NW,1,Sun,LARCENY-NON VEHICLE,Grove Park
11,5,11,4,18,E PACES FERRY RD NE,1,Sun,AUTO THEFT,Buckhead Village
11,5,11,5,3,MONTVIEW DR NW,1,Sun,AUTO THEFT,Peachtree Battle Alliance
11,5,11,4,13,ORME CIR NE,1,Sat,LARCENY-FROM VEHICLE,Virginia Highland
11,5,11,4,10,3RD AVE SW,1,Sat,BURGLARY-RESIDENCE,Hammond Park
11,5,11,4,16,ADAIR AVE NE,1,Sun,LARCENY-FROM VEHICLE,Virginia Highland
11,5,11,4,21,MONTVIEW DR NW,1,Sun,LARCENY-FROM VEHICLE,Peachtree Battle Alliance
11,5,11,5,12,LYNDALE DR SE,1,Sun,BURGLARY-RESIDENCE,Ormewood Park
11,5,11,5,12,MARTIN L KING JR DR NW,1,Sun,LARCENY-NON VEHICLE,Florida Heights
11,5,11,4,19,26TH ST NW,1,Sun,LARCENY-FROM VEHICLE,Brookwood
11,5,11,5,12,CONNALLY DR SW,1,Sun,AGG ASSAULT,Greenbriar
11,5,11,5,13,METROPOLITAN PKWY,1,Sun,LARCENY-FROM VEHICLE,Sylvan Hills
11,5,11,5,10,RALPH D ABERNATHY BLVD SW,1,Sun,AUTO THEFT,West End
11,5,11,5,10,BENTEEN AVE SE,1,Sun,LARCENY-FROM VEHICLE,Boulevard Heights
11,5,11,5,13,RALPH D ABERNATHY BLVD SW,1,Sun,LARCENY-NON VEHICLE,West End
11,5,11,5,11,GREENBRIAR PKWY SW @GREENBRIAR MALL,2,Sun,LARCENY-FROM VEHICLE,Greenbriar
11,5,11,5,13,CRUMLEY ST SE,1,Sun,ROBBERY-PEDESTRIAN,Summerhill
11,5,11,5,14,PEACHTREE RD NE @DARLINGTON APARTMEN,1,Sun,LARCENY-FROM VEHICLE,
11,5,11,4,23,PEYTON RD SW,1,Sun,AGG ASSAULT,Collier Heights
11,5,11,5,11,GREENBRIAR PKWY SW,1,Sun,LARCENY-FROM VEHICLE,
11,5,11,4,23,JOSEPH E BOONE BLVD NW,1,Sun,LARCENY-FROM VEHICLE,Dixie Hills
11,5,10,5,8,LENOX RD NE,2,Unk,LARCENY-NON VEHICLE,Pine Hills
11,5,11,5,15,VERBENA CIR NW,1,Sun,AGG ASSAULT,Dixie Hills
11,5,11,5,14,EUCLID AVE NE,1,Sun,LARCENY-FROM VEHICLE,Candler Park
11,5,11,5,15,ALISON CT SW,1,Sun,AGG ASSAULT,Fort Valley
11,5,11,5,9,DALEVIEW WAY SW,1,Sun,LARCENY-FROM VEHICLE,Princeton Lakes
11,5,11,5,16,METROPOLITAN PKWY SW,1,Sun,LARCENY-FROM VEHICLE,Sylvan Hills
11,5,11,5,16,BOULDER PARK DR SW,1,Sun,BURGLARY-RESIDENCE,Wilson Mill Meadows
11,5,11,3,11,PEACHTREE ST SW,1,Unk,LARCENY-FROM VEHICLE,Downtown
11,5,11,5,16,DONALD LEE HOLLOWELL PKWY NW,1,Sun,LARCENY-NON VEHICLE,English Avenue
11,5,11,5,15,BLUE RIDGE AVE NE,1,Sun,LARCENY-FROM VEHICLE,Poncey-Highland
11,5,11,2,13,JOHNSON RD NE,2,Unk,BURGLARY-RESIDENCE,Morningside/Lenox Park
11,5,11,5,14,PONCE DE LEON AVE NE @HOME DEPOT - PONCE,1,Sun,LARCENY-FROM VEHICLE,Midtown
11,5,11,5,17,PIEDMONT RD NE,1,Sun,LARCENY-NON VEHICLE,Lindbergh/Morosgo
11,5,11,5,17,GARIBALDI ST SW @PITTMAN PARK,1,Sun,LARCENY-FROM VEHICLE,Pittsburgh
11,5,11,5,17,ABNER TER NW,1,Sun,AGG ASSAULT,Carver Hills
11,5,11,5,12,JAMES JACKSON PKWY NW,1,Sun,LARCENY-FROM VEHICLE,Scotts Crossing
11,4,11,3,21,PERRY BLVD NW,7,Fri,LARCENY-FROM VEHICLE,Scotts Crossing
11,4,11,3,19,LEE ST SW,1,Fri,BURGLARY-RESIDENCE,West End
11,4,11,4,0,STONE RD SW @WINDJAMMER APTS,1,Sat,AGG ASSAULT,Greenbriar
11,4,11,4,1,HEADLAND DR SW,2,Sat,BURGLARY-NONRES,Greenbriar
11,4,11,4,2,CASCADE AVE SW,1,Sat,LARCENY-NON VEHICLE,Cascade Avenue/Road
11,4,11,3,22,W PEACHTREE ST NE,1,Fri,LARCENY-FROM VEHICLE,Midtown
11,4,11,4,2,PEACHTREE RD NE @BUCKHEAD FESTIVAL,1,Sat,LARCENY-NON VEHICLE,Buckhead Village
11,4,11,4,1,PEACHTREE ST,2,Sat,LARCENY-FROM VEHICLE,Midtown
11,4,11,4,3,MONROE DR NE,1,Sat,BURGLARY-RESIDENCE,Midtown
11,4,11,4,3,ALDER LN SW,1,Sat,LARCENY-NON VEHICLE,Venetian Hills
11,4,11,3,20,CARMIA DR SW,1,Fri,AUTO THEFT,Princeton Lakes
11,4,11,4,2,JOHN WESLEY DOBBS AVE NE,1,Sat,LARCENY-FROM VEHICLE,Downtown
11,4,11,4,6,DELOWE DR SW @BRICKWOOD APTS,2,Sat,AGG ASSAULT,Campbellton Road
11,4,11,3,23,HOWELL MILL RD NW,1,Sat,LARCENY-FROM VEHICLE,
11,4,11,4,6,FOUNTAINHEAD LN NE,1,Sat,ROBBERY-PEDESTRIAN,Lindbergh/Morosgo
11,4,11,4,8,PEACHTREE ST SE,1,Sat,LARCENY-NON VEHICLE,Downtown
11,4,11,3,23,MARGARET MITCHELL DR NW,1,Sat,AUTO THEFT,
11,4,11,3,18,SANDERS AVE SE,1,Sat,BURGLARY-RESIDENCE,Ormewood Park
11,4,11,4,8,PONCE DE LEON PL NE,1,Sat,LARCENY-NON VEHICLE,Virginia Highland
11,4,11,4,0,AVALON PL NE,1,Sat,LARCENY-FROM VEHICLE,Morningside/Lenox Park
11,4,11,4,10,ORMOND ST SW,1,Sat,AGG ASSAULT,Mechanicsville
11,4,11,3,21,9TH ST NE,1,Sat,LARCENY-FROM VEHICLE,Midtown
11,4,11,3,20,HILL ST SE,1,Sat,LARCENY-FROM VEHICLE,Peoplestown
11,4,11,4,10,LEE ST SW,2,Sat,ROBBERY-COMMERCIAL,Oakland City
11,4,11,3,11,WELLS ST SW,1,Fri,LARCENY-FROM VEHICLE,Pittsburgh
11,4,11,3,19,COURTENAY DR NE,1,Sat,LARCENY-FROM VEHICLE,Morningside/Lenox Park
11,4,11,2,16,PEACHTREE RD NE,1,Thu,LARCENY-FROM VEHICLE,Lenox
11,4,11,3,20,JAMES JACKSON PKWY NW,1,Sat,BURGLARY-RESIDENCE,Monroe Heights
11,4,11,3,20,ATLANTIC DR NW @ PARKING LEVEL P1,2,Fri,LARCENY-FROM VEHICLE,Atlantic Station
11,4,11,4,8,MCWILLIAMS RD SE,1,Sat,LARCENY-FROM VEHICLE,Lakewood
11,4,11,4,13,PEACHTREE RD NE,1,Sat,AUTO THEFT,North Buckhead
11,4,10,31,13,METROPOLITAN PKWY SW,1,Tue,LARCENY-NON VEHICLE,Hammond Park
11,4,8,17,21,NORTHSIDE DR NW,1,Thu,RAPE,Home Park
11,4,11,4,11,GREENBRIAR PKWY SW @GREENBRIAR MALL,1,Sat,LARCENY-FROM VEHICLE,Greenbriar
11,4,11,4,4,DECATUR ST SE,1,Sat,LARCENY-FROM VEHICLE,Sweet Auburn
11,4,11,4,12,STAFFORD ST SW,1,Sat,LARCENY-FROM VEHICLE,Mozley Park
11,4,11,4,13,PEACHTREE RD,1,Sat,LARCENY-NON VEHICLE,Lenox
11,4,11,4,14,DEFOOR PL NW,1,Sat,LARCENY-FROM VEHICLE,Underwood Hills
11,4,11,4,14, LYNFIELD DR SW,1,Sat,AUTO THEFT,West Manor
11,4,11,4,14,DONALD LEE HOLLOWELL PKWY NW,2,Sat,LARCENY-FROM VEHICLE,English Avenue
11,4,11,3,1,MOURY AVE SW,1,Fri,AGG ASSAULT,The Villages at Carver
11,4,11,3,21,WESTMORELAND CIR NW,1,Sat,LARCENY-FROM VEHICLE,West Highlands
11,4,11,4,13,N HIGHLAND AVE NE,1,Sat,LARCENY-FROM VEHICLE,Inman Park
11,4,11,4,16,RALPH D ABERNATHY BLVD SW,1,Sat,AGG ASSAULT,Mechanicsville
11,4,11,4,14,PONCE DE LEON AVE NE @HOME DEPOT - PONCE,1,Sat,LARCENY-FROM VEHICLE,Midtown
11,4,11,4,5,METROPOLITAN PKWY SW,1,Sat,LARCENY-NON VEHICLE,Capitol View Manor
11,4,11,4,14,SAMPSON ST NE,1,Sat,LARCENY-FROM VEHICLE,Old Fourth Ward
11,4,11,4,16,PEACHTREE ST NE,1,Sat,LARCENY-NON VEHICLE,Midtown
11,4,11,3,17,ERIN AVE SW,2,Sat,RAPE,Capitol View
11,4,10,30,14,DECATUR ST SE,1,Unk,LARCENY-NON VEHICLE,Sweet Auburn
11,4,11,4,17,CARMIA DR SW @PUBLIX - CARMIA,1,Sat,LARCENY-NON VEHICLE,Princeton Lakes
11,4,11,4,16,16TH ST NW @IKEA,1,Sat,LARCENY-FROM VEHICLE,Atlantic Station
11,4,11,4,17,PEACHTREE RD NE,1,Sat,LARCENY-NON VEHICLE,Lenox
11,4,11,4,7,PEACHTREE RD NE,1,Sat,BURGLARY-RESIDENCE,
11,4,11,4,18,CASCADE RD SW @CASCADE SPRINGS NATU,1,Sat,LARCENY-FROM VEHICLE,Cascade Heights
11,4,11,4,19,NARRON DR SW,1,Sat,LARCENY-FROM VEHICLE,Deerwood
11,4,11,4,20,FAIRBURN RD SW,1,Sat,AGG ASSAULT,Harland Terrace
11,4,11,4,15,BAKER ST NW,1,Sat,AUTO THEFT,Downtown
11,4,11,4,11,PEACHTREE RD NW @SHEPHERD CENTER,2,Sat,LARCENY-FROM VEHICLE,
11,4,11,4,19,BEATIE AVE SW,1,Sat,AGG ASSAULT,Capitol View
11,4,11,3,18,ALTA AVE NE,1,Sat,AUTO THEFT,Inman Park
11,4,11,4,19,SKIPPER DR NW,1,Sat,RAPE,Collier Heights
11,4,11,4,20,PARSONS ST SW,1,Sat,LARCENY-FROM VEHICLE,Atlanta University Center
11,4,11,4,19,OTTLEY DR NE,1,Sat,LARCENY-NON VEHICLE,
11,4,10,12,22,PEYTON RD SW,1,Unk,LARCENY-NON VEHICLE,
11,4,11,4,21,CARMIA DR SW,1,Sat,LARCENY-FROM VEHICLE,Princeton Lakes
11,4,11,4,19,PEACHTREE RD NE @LENOX MALL,1,Sat,LARCENY-FROM VEHICLE,Lenox
11,4,11,4,21,JONESBORO RD SE,1,Sat,LARCENY-NON VEHICLE,South River Gardens
11,4,11,4,21,EDGEWOOD AVE NE,1,Sat,LARCENY-NON VEHICLE,Downtown
11,4,11,4,21,PEACHTREE RD NE @PHIPPS PLAZA,1,Sat,LARCENY-NON VEHICLE,North Buckhead
11,4,11,4,22,NORTH FULTON DR,1,Sat,AUTO THEFT,Garden Hills
11,4,11,4,23,RAWSON ST SW,1,Sat,AGG ASSAULT,Mechanicsville
11,4,11,4,23,LENA ST NW,1,Sat,LARCENY-FROM VEHICLE,Washington Park
11,4,11,4,22,HOWELL MILL RD NW,1,Sat,LARCENY-FROM VEHICLE,Berkeley Park
11,4,11,4,23,JOSEPH E LOWERY BLVD SW,4,Sat,AUTO THEFT,Ashview Heights
11,4,11,4,22,SAINT CHARLES AVE NE,1,Sat,LARCENY-FROM VEHICLE,Virginia Highland
11,4,11,4,17,PEACHTREE RD NE @LENOX SQUARE,1,Sun,LARCENY-FROM VEHICLE,Lenox
11,4,11,4,6,JOSEPH E BOONE BLVD NW,,Sat,HOMICIDE,Washington Park
11,4,11,3,23,MARTIN L KING JR DR SW,,Fri,HOMICIDE,Atlanta University Center
11,3,11,3,0,JOSEPH E LOWERY BLVD NW,1,Fri,LARCENY-NON VEHICLE,Vine City
11,3,11,3,0,BRADBERRY ST SW,3,Fri,ROBBERY-PEDESTRIAN,Castleberry Hill
11,3,11,3,1,DONALD LEE HOLLOWELL PKWY NW @BOWEN-BANKHEAD BRAN,1,Fri,AUTO THEFT,Brookview Heights
11,3,11,3,1,NORTHSIDE DR SW,1,Fri,LARCENY-NON VEHICLE,Castleberry Hill
11,3,11,2,21,MOUNT ZION RD SE,1,Thu,BURGLARY-RESIDENCE,Glenrose Heights
11,3,11,3,3,PEACHTREE ST,1,Fri,LARCENY-NON VEHICLE,Downtown
11,3,11,3,4,GLENWOOD AVE SE,1,Fri,AGG ASSAULT,East Lake
11,3,11,3,4,PIEDMONT RD NE,1,Fri,ROBBERY-PEDESTRIAN,Peachtree Park
11,3,11,3,5,DIXIE AVE NE,1,Fri,LARCENY-FROM VEHICLE,Inman Park
11,3,11,3,6,CATIVO DR SW,1,Fri,BURGLARY-RESIDENCE,Chalet Woods
11,3,11,2,22,MARTIN L KING JR DR SW,1,Fri,AUTO THEFT,Harland Terrace
11,3,11,3,6,ARCHER WAY NW,1,Fri,LARCENY-NON VEHICLE,Bankhead
11,3,11,3,2,HUMPHRIES ST SW,1,Fri,LARCENY-FROM VEHICLE,Mechanicsville
11,3,11,3,0,REGENCY CREST DR SW,1,Fri,AUTO THEFT,Midwest Cascade
11,3,10,31,16,NORTHSIDE PKWY NW,1,Tue,LARCENY-NON VEHICLE,Paces
11,3,11,3,8,CONTINENTAL COLONY PKWY SW,1,Fri,ROBBERY-RESIDENCE,Greenbriar
11,3,11,3,9, CARMIA DR SW,1,Fri,LARCENY-NON VEHICLE,Princeton Lakes
11,3,11,3,9,HOLLOW TREE LN SW,1,Fri,LARCENY-FROM VEHICLE,Glenrose Heights
11,3,11,3,9,EMILY PL NW,1,Fri,BURGLARY-RESIDENCE,Grove Park
11,3,11,3,9,PEACHTREE RD NE,1,Fri,LARCENY-FROM VEHICLE,Lenox
11,3,11,2,8,NORTH AVE NE,1,Thu,LARCENY-NON VEHICLE,Old Fourth Ward
11,3,10,27,14,CENTER ST NW,1,Unk,BURGLARY-RESIDENCE,Carey Park
11,3,11,3,11,PEACHTREE RD NE,1,Fri,LARCENY-NON VEHICLE,Buckhead Village
11,3,11,3,11,BOULEVARD NE,1,Fri,AGG ASSAULT,Old Fourth Ward
11,3,11,1,22,PEYTON PL SW,1,Unk,BURGLARY-NONRES,Harland Terrace
11,3,11,3,12,CAROLINE ST NE,1,Fri,LARCENY-NON VEHICLE,Edgewood
11,3,11,3,12,HILLSIDE VILLAGE DR SE,3,Fri,AGG ASSAULT,The Villages at East Lake
11,3,11,3,6,PERRY BLVD NW,2,Fri,BURGLARY-RESIDENCE,West Highlands
11,3,10,31,15,PRYOR ST SW,1,Tue,AUTO THEFT,Mechanicsville
11,3,11,2,8,NORTHSIDE DR NW,1,Thu,BURGLARY-NONRES,Loring Heights
11,3,11,3,13,PIEDMONT CIR NE,1,Fri,AUTO THEFT,Piedmont Heights
11,3,11,3,14,GRANT PARK PL SE,1,Fri,ROBBERY-PEDESTRIAN,Grant Park
11,3,11,3,13,CAROLINE ST NE,1,Fri,LARCENY-FROM VEHICLE,Edgewood
11,3,11,3,14,CAROLINE ST NE,1,Fri,AUTO THEFT,Edgewood
11,3,11,3,14,CAROLINE ST NE,1,Fri,LARCENY-NON VEHICLE,Edgewood
11,3,11,3,14,GLENWOOD AVE SE,1,Fri,LARCENY-NON VEHICLE,Grant Park
11,3,11,3,14,PIEDMONT RD NE,1,Fri,LARCENY-NON VEHICLE,Lindbergh/Morosgo
11,3,11,2,14,NORTHSIDE DR SW,1,Thu,LARCENY-NON VEHICLE,Pittsburgh
11,3,11,3,7,W PEACHTREE ST NW,1,Fri,AUTO THEFT,Midtown
